31073	0003	EM2-06	0	5	31
31074	0003	EM2-07	0	3	16
31075	0003	EM2-08	0	8	38
31076	0003	EM2-09	0	3	21
31077	0003	EM2-10	0	2	14
31078	0003	EM2-11	0	1	7
31079	0003	EM2-12	0	3	21
31080	0003	EM2-13	0	3	21
31081	0003	EM3-01	0	2	14
31082	0003	EM3-02	0	0	-4
31083	0003	EM3-03	0	4	28
31084	0003	EM3-04	0	3	21
31085	0003	EM3-05	0	2	14
31086	0003	EM3-06	0	3	34
31087	0003	EM3-07	0	3	34
31088	0003	EM3-08	0	1	7
31089	0003	EM3-09	0	3	21
31090	0003	EM3-10	0	6	34
31091	0003	CNU-01	0	0	0
31092	0003	CNU-02	0	3	21
31093	0003	CNU-03	0	0	0
31095	0003	CNU-05	0	0	0
31097	0003	CNU-07	0	0	0
31098	0003	CNU-08	0	2	11
31099	0003	CNU-09	0	3	34
31100	0003	CNU-10	0	1	7
31101	0003	CNU-11	0	3	34
31102	0003	COR-01	0	3	34
31103	0003	COR-02	0	3	34
31104	0003	COR-03	0	3	34
31105	0003	COR-04	0	3	34
31106	0003	COR-05	0	3	34
31107	0003	COR-06	0	3	34
31108	0003	COR-07	0	3	34
31109	0003	COR-08	0	1	7
31110	0003	COR-09	0	3	34
31111	0003	COR-10	0	3	34
31112	0003	COR-11	0	3	34
31113	0003	COR-12	0	3	34
31114	0003	COR-13	0	3	34
31115	0003	COR-14	0	3	34
31116	0003	COR-15	0	4	26
31117	0003	COR-16	0	1	7
31118	0003	COR-17	0	3	34
31119	0003	COR-18	0	2	8
31120	0003	COR-19	0	3	34
31121	0003	COR-20	0	3	34
31122	0003	COR-21	0	3	34
31123	0003	COR-22	0	4	26
31124	0003	COR-23	0	4	37
31125	0003	COR-24	0	3	16
31126	0003	COR-25	0	3	34
31128	0003	COR-27	0	3	34
31129	0003	COR-28	0	3	21
31130	0003	COR-29	0	1	1
31131	0003	COR-30	0	3	34
31133	0003	COR-32	0	3	34
31134	0003	COR-33	0	3	21
31135	0003	COR-34	0	2	14
31136	0003	COR-35	0	3	34
31137	0003	COR-36	0	3	34
31138	0003	COR-37	0	3	34
31139	0003	COR-38	0	3	34
31141	0003	COR-40	0	3	34
31142	0003	COR-41	0	1	7
31143	0003	COR-42	0	3	34
31144	0003	COR-43	0	3	19
31145	0003	COR-44	0	3	34
31146	0003	COR-45	0	3	34
31148	0003	COR-47	0	3	34
31151	0003	COR-50	0	5	29
31155	0003	COR-54	0	3	34
31156	0003	COR-55	0	3	34
31157	0003	COR-56	0	2	8
31158	0003	COR-57	0	2	14
31159	0003	COR-58	0	3	34
31160	0003	COR-59	0	7	34
31161	0003	COR-60	0	3	21
31162	0003	COR-61	0	3	34
31163	0003	COR-62	0	3	34
31164	0003	COR-63	0	3	21
31165	0003	COR-64	0	3	21
31166	0003	COR-65	0	3	34
31167	0003	COR-66	0	3	18
31168	0003	COR-67	0	5	29
31169	0003	COR-68	0	3	34
31170	0003	COR-69	0	3	34
31173	0003	COR-72	0	3	34
31174	0003	COR-73	0	3	34
31175	0003	COR-74	0	3	34
31176	0003	COR-75	0	4	26
31177	0003	COR-76	0	3	34
31178	0003	CPL-01	0	3	21
31179	0003	CPL-02	0	0	0
31180	0003	CPL-03	0	3	21
31181	0003	CRP-01	0	2	14
31182	0003	CRP-02	0	1	7
31183	0003	CRP-03	0	3	21
31184	0003	CRP-04	0	3	34
31185	0003	CRP-05	0	3	34
31186	0003	CRP-06	0	1	7
31187	0003	CRP-07	0	2	14
31188	0003	CRP-08	0	1	7
31190	0003	CRP-10	0	3	19
31191	0003	CRP-11	0	3	34
31192	0003	CRP-12	0	1	7
31193	0003	CRP-13	0	3	34
31194	0003	CRP-14	0	3	34
31195	0003	CRP-15	0	0	-3
31196	0003	CRP-16	0	0	-7
31197	0003	CRP-17	0	3	34
31198	0003	CRP-18	0	2	14
31199	0003	CRP-19	0	1	7
31200	0003	CRP-20	0	3	34
31201	0003	CRP-21	0	3	34
31202	0003	CRP-22	0	5	29
31203	0003	CRP-23	0	1	7
31204	0003	CRP-24	0	3	21
31205	0003	OTR-01	0	0	0
31206	0003	OTR-02	0	2	7.3
31207	0003	P32-01	0	3	21
31208	0003	P32-02	0	5	29
31209	0003	P32-03	0	1	7
31210	0003	P32-04	0	1	1
31211	0003	P32-05	0	1	7
31212	0003	P32-06	0	3	34
31215	0003	PAL-01	0	3	21
31216	0003	PAL-02	0	3	21
31217	0003	PAL-03	0	2	14
31218	0003	PAL-04	0	3	21
31219	0003	PAL-05	0	4	26
31220	0003	PAL-06	0	1	6.86
31221	0003	PAL-07	0	4	26
31222	0003	PAL-08	0	3	21
31224	0003	PAL-10	0	3	34
31225	0003	PAL-11	0	1	7
31226	0003	PAL-12	0	4	26
31229	0003	PAL-15	0	2	14
31230	0003	PAL-16	0	3	21
31231	0003	PAL-17	0	3	21
31232	0003	PAL-18	0	2	14
31233	0003	PAL-19	0	3	34
31234	0003	PAL-20	0	2	14
31235	0003	TCR-01	0	1	7
31236	0003	TCR-02	0	0	0
31237	0003	TCR-03	0	3	21
31239	0003	TCR-05	0	1	7
31240	0003	TCR-06	0	0	0
31241	0003	TCR-07	0	1	7
31242	0003	TCR-08	0	3	34
31243	0003	TCR-09	0	3	34
31245	0003	TCR-11	0	2	14
31246	0003	TCR-12	0	1	7
31247	0003	TCR-13	0	2	14
31248	0003	TCR-14	0	0	0
31249	0003	TCR-15	0	1	7
31250	0003	TCR-16	0	6	31
31251	0003	TCR-17	0	3	34
31252	0003	TCR-18	0	2	27
31254	0003	VDP-01	0	2	14
31255	0003	VDP-02	0	1	7
31256	0003	VDP-03	0	3	21
31257	0003	VDP-04	0	2	14
31258	0003	VDP-05	0	1	7
31259	0003	VDP-06	0	4	24
31260	0003	VDP-07	0	3	34
31261	0003	VDP-08	0	3	21
31262	0003	VDP-09	0	3	34
31263	0003	VDP-10	0	2	14
31264	0003	VDP-11	0	4	26
31265	0003	VDP-12	0	1	7
